CustomerID,recency,frequency,monetary,r_quartile,f_quartile,m_quartile,RFM_Score
16319.0,0,3,404.40000000000003,1,4,3,143
13976.0,0,10,357.98,1,4,3,143
12489.0,0,15,334.92999999999995,1,4,3,143
16737.0,0,1,417.59999999999997,1,4,3,143
15269.0,0,2,408.8,1,4,3,143
12373.0,0,14,364.6,1,4,3,143
14124.0,0,5,419.58000000000004,1,4,3,143
15678.0,0,12,352.70000000000005,1,4,3,143
15523.0,0,10,412.01,1,4,3,143
14484.0,0,14,321.92,1,4,3,143
15524.0,0,1,440.0,1,4,3,143
15219.0,0,9,305.75,1,4,3,143
15222.0,0,5,585.0,1,4,3,143
13897.0,0,17,311.15999999999997,1,4,3,143
12403.0,0,6,409.7,1,4,3,143
15667.0,0,13,301.32000000000005,1,4,3,143
13932.0,0,16,307.4,1,4,3,143
14638.0,0,16,443.6,1,4,3,143
15659.0,0,11,306.45000000000005,1,4,3,143
15236.0,0,15,321.04999999999995,1,4,3,143
16812.0,0,15,479.3500000000001,1,4,3,143
12953.0,0,17,329.85,1,4,3,143
12881.0,0,7,298.0,1,4,3,143
13060.0,0,15,307.53000000000003,1,4,3,143
16881.0,0,1,432.0,1,4,3,143
13062.0,0,11,346.98,1,4,3,143
14424.0,0,1,322.08,1,4,3,143
15424.0,0,17,383.34000000000003,1,4,3,143
16181.0,0,11,305.5400000000001,1,4,3,143
12873.0,0,4,374.0,1,4,3,143
15247.0,0,6,356.0,1,4,3,143
15922.0,0,12,363.6000000000001,1,4,3,143
16183.0,0,15,338.7100000000001,1,4,3,143
13710.0,0,8,180.48,1,4,4,144
14480.0,0,13,279.05,1,4,4,144
13711.0,0,13,252.06000000000003,1,4,4,144
17022.0,0,7,71.0,1,4,4,144
17030.0,0,11,146.87000000000003,1,4,4,144
14353.0,0,6,90.6,1,4,4,144
13712.0,0,10,228.83999999999997,1,4,4,144
14351.0,0,1,51.0,1,4,4,144
14393.0,0,5,67.94999999999999,1,4,4,144
14355.0,0,11,174.4,1,4,4,144
14386.0,0,7,142.4,1,4,4,144
14406.0,0,8,156.75,1,4,4,144
13697.0,0,12,151.3,1,4,4,144
13693.0,0,4,-32.0,1,4,4,144
16738.0,0,1,3.75,1,4,4,144
16742.0,0,4,0.0,1,4,4,144
16752.0,0,9,207.5,1,4,4,144
14423.0,0,3,265.2,1,4,4,144
14373.0,0,4,76.55,1,4,4,144
16680.0,0,10,183.7,1,4,4,144
14436.0,0,9,89.06,1,4,4,144
14438.0,0,9,131.9,1,4,4,144
14368.0,0,8,155.0,1,4,4,144
13690.0,0,9,172.25,1,4,4,144
13686.0,0,8,72.0,1,4,4,144
13682.0,0,3,59.5,1,4,4,144
13703.0,0,1,99.5,1,4,4,144
16995.0,0,1,-1.25,1,4,4,144
13678.0,0,16,232.6,1,4,4,144
14457.0,0,4,113.64,1,4,4,144
14371.0,0,4,100.5,1,4,4,144
17011.0,0,15,270.9,1,4,4,144
13898.0,0,12,155.93,1,4,4,144
16757.0,0,7,106.83,1,4,4,144
13866.0,0,7,145.67,1,4,4,144
14039.0,0,6,152.2,1,4,4,144
14046.0,0,14,154.99,1,4,4,144
13858.0,0,11,216.17000000000002,1,4,4,144
16829.0,0,11,197.22,1,4,4,144
14054.0,0,6,92.46,1,4,4,144
16679.0,0,3,129.75,1,4,4,144
14059.0,0,8,183.6,1,4,4,144
14066.0,0,7,152.55,1,4,4,144
16926.0,0,14,230.25000000000003,1,4,4,144
14080.0,0,4,45.599999999999994,1,4,4,144
13841.0,0,1,85.0,1,4,4,144
13829.0,0,1,-102.0,1,4,4,144
13828.0,0,15,209.49000000000004,1,4,4,144
14089.0,0,14,161.0,1,4,4,144
14090.0,0,1,76.32000000000001,1,4,4,144
13809.0,0,12,155.05,1,4,4,144
14027.0,0,6,104.82000000000002,1,4,4,144
13807.0,0,7,112.6,1,4,4,144
16846.0,0,11,214.32000000000002,1,4,4,144
16848.0,0,14,281.42,1,4,4,144
13922.0,0,7,172.24999999999997,1,4,4,144
13926.0,0,11,223.85000000000002,1,4,4,144
16913.0,0,8,113.44,1,4,4,144
13937.0,0,9,158.85,1,4,4,144
13938.0,0,7,71.66,1,4,4,144
13947.0,0,5,90.6,1,4,4,144
16856.0,0,2,35.400000000000006,1,4,4,144
13948.0,0,3,101.99999999999999,1,4,4,144
13958.0,0,5,-102.45,1,4,4,144
13886.0,0,16,243.56,1,4,4,144
13967.0,0,2,80.7,1,4,4,144
13973.0,0,11,264.7,1,4,4,144
16849.0,0,8,124.57,1,4,4,144
13877.0,0,3,117.24000000000001,1,4,4,144
13980.0,0,11,200.14000000000001,1,4,4,144
13876.0,0,7,122.69999999999999,1,4,4,144
13992.0,0,5,76.8,1,4,4,144
16847.0,0,12,193.44,1,4,4,144
16756.0,0,13,239.40000000000003,1,4,4,144
16952.0,0,16,167.60999999999999,1,4,4,144
13803.0,0,17,277.07000000000005,1,4,4,144
14208.0,0,10,151.73999999999998,1,4,4,144
14213.0,0,5,-1192.2000000000003,1,4,4,144
14218.0,0,12,169.48000000000002,1,4,4,144
13723.0,0,6,199.85000000000002,1,4,4,144
14219.0,0,7,89.94,1,4,4,144
14237.0,0,9,161.00000000000003,1,4,4,144
14238.0,0,8,146.85,1,4,4,144
14241.0,0,10,213.70000000000005,1,4,4,144
16988.0,0,7,126.12,1,4,4,144
14259.0,0,5,120.0,1,4,4,144
14271.0,0,10,112.32,1,4,4,144
14280.0,0,8,134.04,1,4,4,144
14300.0,0,3,43.2,1,4,4,144
14314.0,0,8,120.0,1,4,4,144
16990.0,0,1,179.0,1,4,4,144
14340.0,0,6,134.7,1,4,4,144
14345.0,0,6,108.97999999999999,1,4,4,144
16765.0,0,1,34.0,1,4,4,144
13806.0,0,10,256.38,1,4,4,144
14199.0,0,2,185.39999999999998,1,4,4,144
13739.0,0,3,216.9,1,4,4,144
14117.0,0,3,90.0,1,4,4,144
14119.0,0,1,-19.9,1,4,4,144
16953.0,0,1,20.8,1,4,4,144
16959.0,0,7,117.35000000000001,1,4,4,144
16793.0,0,16,243.84,1,4,4,144
16792.0,0,12,110.38000000000001,1,4,4,144
14143.0,0,7,115.8,1,4,4,144
14148.0,0,3,157.2,1,4,4,144
16789.0,0,5,80.8,1,4,4,144
14155.0,0,6,118.75,1,4,4,144
16784.0,0,3,107.6,1,4,4,144
16961.0,0,14,234.17000000000002,1,4,4,144
13786.0,0,7,230.4,1,4,4,144
13781.0,0,17,127.84,1,4,4,144
13778.0,0,9,178.7,1,4,4,144
16963.0,0,7,110.55000000000001,1,4,4,144
14185.0,0,3,197.65,1,4,4,144
16976.0,0,2,251.51999999999998,1,4,4,144
13747.0,0,1,79.6,1,4,4,144
16528.0,0,17,244.41000000000003,1,4,4,144
16659.0,0,2,39.12,1,4,4,144
15488.0,0,2,91.32000000000001,1,4,4,144
16248.0,0,7,152.94,1,4,4,144
15504.0,0,13,52.83,1,4,4,144
15510.0,0,1,250.0,1,4,4,144
16247.0,0,16,114.56,1,4,4,144
15526.0,0,4,148.44,1,4,4,144
15540.0,0,15,213.30000000000004,1,4,4,144
16215.0,0,14,242.35000000000002,1,4,4,144
15552.0,0,17,90.12,1,4,4,144
16213.0,0,6,159.0,1,4,4,144
15554.0,0,14,217.2,1,4,4,144
15562.0,0,1,134.55,1,4,4,144
15567.0,0,7,186.01000000000002,1,4,4,144
15578.0,0,13,127.1,1,4,4,144
15590.0,0,1,-30.19,1,4,4,144
15593.0,0,5,199.8,1,4,4,144
15603.0,0,2,48.480000000000004,1,4,4,144
15604.0,0,17,216.39,1,4,4,144
15607.0,0,13,104.76,1,4,4,144
15610.0,0,6,112.46,1,4,4,144
15634.0,0,15,243.55,1,4,4,144
15637.0,0,15,223.36,1,4,4,144
15638.0,0,2,-94.0,1,4,4,144
16257.0,0,2,46.95,1,4,4,144
16190.0,0,6,215.08,1,4,4,144
16262.0,0,3,-31.65,1,4,4,144
15458.0,0,7,161.64,1,4,4,144
15346.0,0,17,252.42000000000002,1,4,4,144
15347.0,0,5,201.59999999999997,1,4,4,144
15348.0,0,9,158.04,1,4,4,144
15350.0,0,5,115.65,1,4,4,144
15369.0,0,1,-1592.49,1,4,4,144
16337.0,0,10,151.05,1,4,4,144
15374.0,0,3,168.0,1,4,4,144
16323.0,0,1,207.50000000000003,1,4,4,144
15388.0,0,10,140.54,1,4,4,144
15395.0,0,7,107.45000000000002,1,4,4,144
15396.0,0,14,288.17999999999995,1,4,4,144
15397.0,0,6,94.0,1,4,4,144
15412.0,0,10,190.53,1,4,4,144
15419.0,0,8,135.85999999999999,1,4,4,144
15422.0,0,6,97.7,1,4,4,144
15423.0,0,2,43.5,1,4,4,144
15428.0,0,6,93.78,1,4,4,144
15432.0,0,10,171.19,1,4,4,144
16315.0,0,14,226.37,1,4,4,144
15445.0,0,5,113.5,1,4,4,144
15447.0,0,9,155.17,1,4,4,144
16287.0,0,8,142.5,1,4,4,144
16282.0,0,11,168.3,1,4,4,144
15463.0,0,7,126.14,1,4,4,144
16338.0,0,11,214.8,1,4,4,144
15657.0,0,1,30.0,1,4,4,144
15668.0,0,1,76.32000000000001,1,4,4,144
15844.0,0,11,130.73999999999998,1,4,4,144
16114.0,0,8,135.75000000000003,1,4,4,144
15869.0,0,15,149.64000000000001,1,4,4,144
16106.0,0,6,108.38,1,4,4,144
15886.0,0,12,181.09000000000003,1,4,4,144
15888.0,0,14,141.26999999999998,1,4,4,144
16097.0,0,10,185.05,1,4,4,144
15895.0,0,11,179.17000000000002,1,4,4,144
15899.0,0,4,56.25,1,4,4,144
16093.0,0,1,17.0,1,4,4,144
16078.0,0,1,79.2,1,4,4,144
15909.0,0,7,191.93999999999997,1,4,4,144
15917.0,0,12,123.10000000000001,1,4,4,144
15925.0,0,12,207.14999999999998,1,4,4,144
15937.0,0,7,145.35,1,4,4,144
15940.0,0,2,31.799999999999997,1,4,4,144
15945.0,0,2,181.0,1,4,4,144
16061.0,0,1,-29.95,1,4,4,144
16055.0,0,8,134.8,1,4,4,144
15958.0,0,7,104.35,1,4,4,144
16050.0,0,10,137.89999999999998,1,4,4,144
15986.0,0,14,168.11999999999998,1,4,4,144
15992.0,0,3,41.989999999999995,1,4,4,144
15843.0,0,8,118.95000000000002,1,4,4,144
15663.0,0,9,138.14,1,4,4,144
16125.0,0,13,289.35,1,4,4,144
15802.0,0,3,-451.42,1,4,4,144
16179.0,0,11,215.83,1,4,4,144
15670.0,0,12,173.05,1,4,4,144
16178.0,0,8,197.9,1,4,4,144
15683.0,0,10,193.75,1,4,4,144
15691.0,0,2,136.8,1,4,4,144
15692.0,0,12,191.03999999999996,1,4,4,144
16171.0,0,3,73.2,1,4,4,144
15703.0,0,5,211.5,1,4,4,144
16162.0,0,2,37.4,1,4,4,144
15705.0,0,6,143.10000000000002,1,4,4,144
15709.0,0,6,133.25,1,4,4,144
15717.0,0,7,150.3,1,4,4,144
16148.0,0,1,76.32000000000001,1,4,4,144
15728.0,0,4,-134.8,1,4,4,144
15733.0,0,10,162.3,1,4,4,144
15740.0,0,9,154.88000000000002,1,4,4,144
16144.0,0,1,175.2,1,4,4,144
15744.0,0,3,34.8,1,4,4,144
15753.0,0,1,79.2,1,4,4,144
15758.0,0,9,205.25,1,4,4,144
15775.0,0,7,104.9,1,4,4,144
15783.0,0,14,246.3,1,4,4,144
16138.0,0,1,-7.95,1,4,4,144
15820.0,0,17,206.98,1,4,4,144
15327.0,0,10,208.75,1,4,4,144
15319.0,0,16,204.5,1,4,4,144
16344.0,0,2,101.10000000000001,1,4,4,144
14714.0,0,10,160.19,1,4,4,144
14727.0,0,10,268.58,1,4,4,144
16591.0,0,10,213.5,1,4,4,144
16587.0,0,13,225.14999999999995,1,4,4,144
16583.0,0,14,233.45000000000002,1,4,4,144
14772.0,0,9,139.26,1,4,4,144
14782.0,0,6,200.10000000000002,1,4,4,144
14789.0,0,6,197.64000000000001,1,4,4,144
14792.0,0,4,0.0,1,4,4,144
16579.0,0,1,-30.599999999999998,1,4,4,144
14795.0,0,6,131.45,1,4,4,144
14799.0,0,13,157.70000000000002,1,4,4,144
14806.0,0,11,193.39,1,4,4,144
14816.0,0,4,271.85,1,4,4,144
14821.0,0,2,48.800000000000004,1,4,4,144
14840.0,0,4,62.85,1,4,4,144
14861.0,0,6,125.79000000000002,1,4,4,144
14863.0,0,11,266.76,1,4,4,144
14881.0,0,17,255.4,1,4,4,144
16569.0,0,5,124.2,1,4,4,144
16565.0,0,3,173.7,1,4,4,144
14889.0,0,10,135.9,1,4,4,144
14890.0,0,7,125.65,1,4,4,144
14705.0,0,1,179.0,1,4,4,144
16542.0,0,5,119.62,1,4,4,144
16597.0,0,7,90.04000000000002,1,4,4,144
14693.0,0,8,172.9,1,4,4,144
16658.0,0,8,123.24,1,4,4,144
14494.0,0,7,139.56,1,4,4,144
14518.0,0,16,174.37,1,4,4,144
14523.0,0,12,241.09,1,4,4,144
14542.0,0,5,103.25000000000001,1,4,4,144
14569.0,0,12,227.38999999999996,1,4,4,144
14576.0,0,1,35.400000000000006,1,4,4,144
14581.0,0,17,138.6,1,4,4,144
14582.0,0,6,114.11,1,4,4,144
14589.0,0,3,39.75,1,4,4,144
16641.0,0,12,231.10000000000002,1,4,4,144
14601.0,0,7,213.96000000000004,1,4,4,144
14627.0,0,5,-21.849999999999998,1,4,4,144
14632.0,0,8,114.56,1,4,4,144
16623.0,0,5,129.45,1,4,4,144
14641.0,0,7,110.46,1,4,4,144
14642.0,0,2,96.12,1,4,4,144
16617.0,0,5,151.85000000000002,1,4,4,144
14661.0,0,4,107.95,1,4,4,144
14666.0,0,14,195.25,1,4,4,144
16610.0,0,6,75.66,1,4,4,144
14679.0,0,1,-2.55,1,4,4,144
14689.0,0,13,112.80000000000001,1,4,4,144
14699.0,0,8,109.13000000000001,1,4,4,144
14908.0,0,9,277.79999999999995,1,4,4,144
14929.0,0,11,223.88,1,4,4,144
14946.0,0,3,100.9,1,4,4,144
15160.0,0,4,158.16000000000003,1,4,4,144
16428.0,0,1,-2.95,1,4,4,144
15168.0,0,5,106.56,1,4,4,144
15174.0,0,11,135.75,1,4,4,144
15178.0,0,3,40.5,1,4,4,144
15180.0,0,6,87.5,1,4,4,144
15216.0,0,2,96.6,1,4,4,144
15226.0,0,8,154.41,1,4,4,144
15234.0,0,14,197.00000000000006,1,4,4,144
16387.0,0,4,94.36,1,4,4,144
15256.0,0,6,98.45,1,4,4,144
15262.0,0,10,178.95000000000002,1,4,4,144
15263.0,0,12,156.50999999999996,1,4,4,144
15266.0,0,6,119.30000000000001,1,4,4,144
15277.0,0,12,255.89999999999998,1,4,4,144
15280.0,0,16,113.12,1,4,4,144
15286.0,0,3,240.55,1,4,4,144
16363.0,0,5,109.36000000000001,1,4,4,144
16351.0,0,8,153.9,1,4,4,144
16349.0,0,9,53.5,1,4,4,144
15307.0,0,12,205.3,1,4,4,144
15313.0,0,1,52.0,1,4,4,144
15316.0,0,1,165.0,1,4,4,144
16429.0,0,2,284.55,1,4,4,144
16432.0,0,8,287.4,1,4,4,144
15143.0,0,14,259.45,1,4,4,144
16433.0,0,17,184.26,1,4,4,144
16006.0,0,8,101.4,1,4,4,144
16527.0,0,14,228.06000000000003,1,4,4,144
14957.0,0,12,58.49,1,4,4,144
14962.0,0,5,126.70000000000002,1,4,4,144
14964.0,0,13,206.21,1,4,4,144
16526.0,0,15,290.35999999999996,1,4,4,144
16517.0,0,17,162.70000000000005,1,4,4,144
14975.0,0,11,279.94,1,4,4,144
14981.0,0,8,102.12,1,4,4,144
16516.0,0,6,101.7,1,4,4,144
16510.0,0,13,248.10000000000002,1,4,4,144
16665.0,0,9,135.39999999999998,1,4,4,144
15007.0,0,12,156.91000000000003,1,4,4,144
15042.0,0,5,135.93,1,4,4,144
15049.0,0,3,121.17000000000002,1,4,4,144
16471.0,0,13,223.95,1,4,4,144
16468.0,0,2,74.9,1,4,4,144
15070.0,0,1,106.2,1,4,4,144
16457.0,0,9,208.35999999999999,1,4,4,144
15083.0,0,5,88.19999999999999,1,4,4,144
16451.0,0,14,266.97,1,4,4,144
15096.0,0,11,219.39,1,4,4,144
15118.0,0,1,244.8,1,4,4,144
15119.0,0,14,266.4,1,4,4,144
16498.0,0,16,86.12,1,4,4,144
13663.0,0,13,189.46999999999997,1,4,4,144
12346.0,0,2,0.0,1,4,4,144
13070.0,0,9,228.8,1,4,4,144
13482.0,0,11,184.64,1,4,4,144
12734.0,0,4,110.39999999999999,1,4,4,144
12581.0,0,15,197.70999999999998,1,4,4,144
13059.0,0,8,183.4,1,4,4,144
13061.0,0,10,248.61,1,4,4,144
13065.0,0,14,205.85999999999999,1,4,4,144
12902.0,0,10,138.67999999999998,1,4,4,144
13067.0,0,15,115.46000000000001,1,4,4,144
12736.0,0,4,234.00000000000003,1,4,4,144
12574.0,0,11,218.45000000000002,1,4,4,144
13645.0,0,5,252.1,1,4,4,144
13581.0,0,10,118.0,1,4,4,144
12738.0,0,11,155.35,1,4,4,144
13072.0,0,7,177.14999999999998,1,4,4,144
12732.0,0,12,236.26000000000005,1,4,4,144
12561.0,0,16,238.85,1,4,4,144
12551.0,0,10,168.0,1,4,4,144
12548.0,0,5,95.19999999999999,1,4,4,144
12750.0,0,15,275.88,1,4,4,144
12531.0,0,17,125.22,1,4,4,144
13095.0,0,6,74.4,1,4,4,144
13099.0,0,1,207.35999999999999,1,4,4,144
13101.0,0,8,101.19,1,4,4,144
12756.0,0,4,112.08000000000001,1,4,4,144
13103.0,0,8,243.94,1,4,4,144
13551.0,0,4,91.80000000000001,1,4,4,144
12509.0,0,7,176.5,1,4,4,144
12505.0,0,1,-4.5,1,4,4,144
12503.0,0,1,-1126.0,1,4,4,144
13120.0,0,1,30.599999999999998,1,4,4,144
13080.0,0,6,58.08,1,4,4,144
13419.0,0,16,221.06,1,4,4,144
13483.0,0,10,140.34,1,4,4,144
12588.0,0,10,214.89999999999998,1,4,4,144
12938.0,0,9,114.13999999999999,1,4,4,144
12672.0,0,10,225.9,1,4,4,144
12943.0,0,1,-3.75,1,4,4,144
12666.0,0,2,-227.44,1,4,4,144
12660.0,0,13,245.10000000000002,1,4,4,144
12659.0,0,5,91.68,1,4,4,144
12702.0,0,12,219.0,1,4,4,144
12966.0,0,10,160.18,1,4,4,144
12968.0,0,5,135.95,1,4,4,144
13561.0,0,14,141.86,1,4,4,144
12974.0,0,8,144.8,1,4,4,144
12651.0,0,9,114.0,1,4,4,144
13522.0,0,5,125.80000000000001,1,4,4,144
12977.0,0,9,39.24,1,4,4,144
12587.0,0,4,144.0,1,4,4,144
12984.0,0,4,97.5,1,4,4,144
13514.0,0,4,152.20000000000002,1,4,4,144
13513.0,0,10,205.09999999999997,1,4,4,144
13512.0,0,15,251.20999999999998,1,4,4,144
13002.0,0,7,120.94999999999999,1,4,4,144
12622.0,0,11,180.09999999999997,1,4,4,144
13508.0,0,12,110.97000000000003,1,4,4,144
13006.0,0,4,81.57,1,4,4,144
13011.0,0,3,50.550000000000004,1,4,4,144
12618.0,0,11,177.31,1,4,4,144
13017.0,0,1,204.0,1,4,4,144
13503.0,0,17,216.85000000000002,1,4,4,144
12605.0,0,3,-7.5,1,4,4,144
12602.0,0,12,153.12,1,4,4,144
13033.0,0,11,190.54999999999998,1,4,4,144
12641.0,0,10,185.9,1,4,4,144
13127.0,0,15,259.16999999999996,1,4,4,144
13436.0,0,12,196.88999999999996,1,4,4,144
12367.0,0,11,168.89999999999998,1,4,4,144
12855.0,0,3,38.1,1,4,4,144
13194.0,0,3,60.7,1,4,4,144
13382.0,0,15,222.99,1,4,4,144
13618.0,0,13,177.34,1,4,4,144
13130.0,0,2,64.0,1,4,4,144
12361.0,0,10,189.89999999999998,1,4,4,144
12353.0,0,4,89.0,1,4,4,144
13366.0,0,1,56.160000000000004,1,4,4,144
13218.0,0,5,62.64,1,4,4,144
13226.0,0,16,108.21,1,4,4,144
13227.0,0,9,257.7,1,4,4,144
13229.0,0,10,160.95,1,4,4,144
12814.0,0,2,125.92,1,4,4,144
13349.0,0,16,247.32,1,4,4,144
13348.0,0,14,233.76,1,4,4,144
13638.0,0,8,122.64,1,4,4,144
13256.0,0,1,0.0,1,4,4,144
12817.0,0,4,166.04,1,4,4,144
13262.0,0,11,200.29,1,4,4,144
13273.0,0,16,138.98,1,4,4,144
12821.0,0,6,92.72,1,4,4,144
12837.0,0,12,134.1,1,4,4,144
13296.0,0,5,87.4,1,4,4,144
13299.0,0,5,142.5,1,4,4,144
12831.0,0,9,215.05,1,4,4,144
13302.0,0,1,63.75,1,4,4,144
13307.0,0,1,15.0,1,4,4,144
13188.0,0,2,114.60000000000001,1,4,4,144
12812.0,0,15,229.64,1,4,4,144
12686.0,0,7,89.14,1,4,4,144
13146.0,0,17,228.91,1,4,4,144
13161.0,0,8,112.75,1,4,4,144
13177.0,0,17,282.45,1,4,4,144
13182.0,0,11,121.18,1,4,4,144
12441.0,0,11,173.55,1,4,4,144
12430.0,0,11,256.4,1,4,4,144
13144.0,0,3,110.94999999999999,1,4,4,144
12870.0,0,2,-14.899999999999999,1,4,4,144
13403.0,0,3,75.0,1,4,4,144
12864.0,0,3,147.12,1,4,4,144
12791.0,0,2,192.60000000000002,1,4,4,144
13154.0,0,1,-611.86,1,4,4,144
13132.0,0,3,77.3,1,4,4,144
13185.0,0,1,71.4,1,4,4,144
12402.0,0,11,225.6,1,4,4,144
12445.0,0,4,133.4,1,4,4,144
12789.0,0,4,91.85000000000001,1,4,4,144
12442.0,0,12,172.06,1,4,4,144
12401.0,0,5,84.3,1,4,4,144
13391.0,0,1,59.8,1,4,4,144
13160.0,0,4,91.8,1,4,4,144
17434.0,82,138,2333.42,2,1,1,211
17444.0,25,135,2940.04,2,1,1,211
17813.0,57,378,1714.6,2,1,1,211
14547.0,50,367,3986.74,2,1,1,211
13924.0,70,137,1682.08,2,1,1,211
12501.0,21,160,2089.68,2,1,1,211
14554.0,42,216,2381.04,2,1,1,211
15484.0,77,189,3563.1100000000006,2,1,1,211
13536.0,74,179,3448.29,2,1,1,211
13422.0,13,128,2601.55,2,1,1,211
14245.0,87,112,1677.48,2,1,1,211
12685.0,65,157,2863.08,2,1,1,211
17406.0,36,116,1928.72,2,1,1,211
13949.0,91,160,2427.3199999999997,2,1,1,211
17728.0,82,169,2515.6800000000003,2,1,1,211
16240.0,69,142,3693.8100000000004,2,1,1,211
14360.0,62,118,2128.2300000000005,2,1,1,211
13471.0,46,260,2531.58,2,1,1,211
14096.0,97,5128,57120.91,2,1,1,211
14121.0,56,161,2740.3,2,1,1,211
17850.0,71,312,5288.630000000001,2,1,1,211
14125.0,67,167,2740.4300000000003,2,1,1,211
14387.0,76,140,1770.5600000000002,2,1,1,211
17528.0,70,260,3540.0999999999995,2,1,1,211
13952.0,27,138,3246.091,2,1,1,211
16984.0,52,418,4392.42,2,1,1,211
16379.0,74,109,2131.9000000000005,2,1,1,211
16360.0,83,671,3411.69,2,1,1,211
13224.0,91,109,2150.8499999999995,2,1,1,211
14432.0,79,382,2255.51,2,1,1,211
12536.0,51,273,4106.82,2,1,1,211
17084.0,0,162,2949.75,2,1,1,211
17131.0,70,134,2463.17,2,1,1,211
14305.0,64,110,1803.76,2,1,1,211
17509.0,5,369,6100.74,2,1,1,211
14250.0,82,111,1904.05,2,1,1,211
17203.0,24,152,3563.8499999999995,2,1,1,211
15704.0,75,117,2293.62,2,1,1,211
13704.0,83,135,2295.3100000000004,2,1,1,211
15808.0,63,210,3724.77,2,1,1,211
12856.0,55,317,2162.68,2,1,1,211
12840.0,82,116,2714.2700000000004,2,1,1,211
18139.0,1,162,8393.220000000001,2,1,1,211
18231.0,96,126,2066.17,2,1,1,211
15665.0,74,116,2242.01,2,1,1,211
13644.0,96,148,2597.5200000000004,2,1,1,211
15786.0,70,280,4834.200000000001,2,1,1,211
13755.0,59,343,2154.6800000000003,2,1,1,211
15993.0,35,560,2756.82,2,1,1,211
15531.0,22,228,2007.4399999999996,2,1,1,211
15022.0,35,135,905.0400000000001,2,1,2,212
16910.0,86,547,1510.06,2,1,2,212
13521.0,8,436,1093.65,2,1,2,212
18096.0,52,213,911.1500000000001,2,1,2,212
16725.0,69,152,775.0700000000002,2,1,2,212
14179.0,11,165,719.78,2,1,2,212
13715.0,91,108,1053.94,2,1,2,212
17566.0,17,152,901.2099999999999,2,1,2,212
14971.0,8,160,1116.5700000000002,2,1,2,212
17590.0,37,201,1479.22,2,1,2,212
15009.0,12,182,1261.78,2,1,2,212
16049.0,34,312,1111.79,2,1,2,212
16015.0,45,184,690.5400000000001,2,1,2,212
15427.0,13,306,1483.14,2,1,2,212
14234.0,35,159,775.4600000000003,2,1,2,212
15444.0,31,219,1418.2600000000002,2,1,2,212
13596.0,7,166,697.0400000000001,2,1,2,212
17997.0,89,180,1511.3000000000002,2,1,2,212
16533.0,48,181,1026.94,2,1,2,212
16284.0,19,109,823.97,2,1,2,212
13212.0,52,143,780.5799999999999,2,1,2,212
14629.0,43,153,939.21,2,1,2,212
16361.0,61,106,896.6600000000001,2,1,2,212
16376.0,8,128,977.52,2,1,2,212
14669.0,90,170,1269.9900000000002,2,1,2,212
13566.0,41,176,874.71,2,1,2,212
15511.0,73,160,909.23,2,1,2,212
12940.0,41,103,876.29,2,1,2,212
14698.0,49,210,1250.76,2,1,2,212
17777.0,75,194,665.8600000000001,2,1,2,212
15787.0,35,206,948.05,2,1,2,212
17321.0,59,107,700.8599999999999,2,1,2,212
17459.0,16,111,657.3,2,1,2,212
17461.0,6,111,757.4599999999999,2,1,2,212
14465.0,56,130,1058.62,2,1,2,212
16460.0,53,135,814.72,2,1,2,212
17073.0,91,174,1446.0900000000001,2,1,2,212
18022.0,0,191,668.1099999999999,2,1,2,212
15707.0,51,214,945.5799999999998,2,1,2,212
16669.0,54,161,1370.87,2,1,2,212
16438.0,76,132,798.35,2,1,2,212
15644.0,94,238,812.9999999999999,2,1,2,212
15573.0,53,104,607.45,2,1,3,213
16324.0,48,118,428.67999999999995,2,1,3,213
14592.0,28,164,570.4599999999999,2,1,3,213
13558.0,62,175,605.06,2,1,3,213
15877.0,16,131,440.78000000000003,2,1,3,213
17545.0,0,145,645.96,2,1,3,213
14529.0,50,229,620.04,2,1,3,213
14710.0,45,139,606.13,2,1,3,213
17265.0,41,127,562.9000000000002,2,1,3,213
18034.0,0,112,422.87999999999994,2,1,3,213
15054.0,28,114,302.1,2,1,3,213
16706.0,76,123,531.3499999999999,2,1,3,213
17254.0,10,112,272.44,2,1,4,214
12607.0,2,202,0.0,2,1,4,214
12590.0,20,70,9861.38,2,2,1,221
17230.0,95,73,3466.67,2,2,1,221
12906.0,66,63,2919.81,2,2,1,221
13297.0,59,59,2089.85,2,2,1,221
15782.0,79,44,2593.9400000000005,2,2,1,221
13808.0,91,76,1747.6600000000003,2,2,1,221
14251.0,55,78,2879.7,2,2,1,221
12371.0,14,63,1887.96,2,2,1,221
12377.0,39,77,1628.12,2,2,1,221
12754.0,72,65,2949.12,2,2,1,221
15814.0,47,74,1842.73,2,2,1,221
17597.0,0,55,2044.37,2,2,1,221
12762.0,17,69,1898.5200000000004,2,2,1,221
14216.0,34,59,1839.3000000000002,2,2,1,221
16102.0,86,57,1842.14,2,2,1,221
15050.0,46,80,1727.17,2,2,1,221
17656.0,55,82,1674.6900000000003,2,2,1,221
17183.0,97,76,3286.91,2,2,1,221
17086.0,56,96,2050.08,2,2,1,221
15113.0,44,101,3439.4099999999994,2,2,1,221
18073.0,82,76,3864.4399999999996,2,2,1,221
16169.0,67,85,1822.9700000000003,2,2,1,221
12635.0,65,101,1689.1800000000003,2,2,1,221
16759.0,23,43,772.84,2,2,2,222
15088.0,45,60,1140.27,2,2,2,222
18192.0,0,45,957.9699999999999,2,2,2,222
